mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
-299.42017,194.01157,27.764442,7.9591794,-1.5456376,17.989153,-4.7084618,1.6323043,-0.0013863194,-4.311071,0.08764452,-3.934866,-2.1019719,thunderstorm
-265.27838,202.36731,-4.0341578,-9.278638,8.748618,12.902199,-2.126836,-1.8120112,0.11991907,-3.773799,0.7861042,-2.6302722,-2.6321135,thunderstorm
-422.99472,53.353443,-7.5398955,-5.0922647,-14.348468,1.0386968,13.431815,5.7324305,1.6847403,-2.3655062,5.2974677,13.713825,14.818953,rooster
-446.56384,78.715866,34.282288,18.6752,15.207018,10.490172,6.265216,6.0563793,4.843377,3.674211,4.13376,3.3924367,3.7939985,drinking_sipping
-503.4823,23.936836,1.4694437,2.5792644,-0.8423349,4.42634,-2.4943352,2.517816,2.5911365,0.9048282,-3.8401423,0.5234808,-0.022825604,coughing
-460.30792,12.532886,3.6863852,8.017719,3.4400678,5.564178,-1.7519511,4.5709276,1.5379013,4.008324,-2.2528126,1.7230465,0.06407219,car_horn
-484.00668,46.995426,-32.671986,2.8281975,-19.539206,13.665828,-10.71239,15.859748,7.5914702,17.672535,6.6330285,10.599172,6.424073,pouring_water
-450.28632,78.65289,31.14861,64.231125,6.1863885,36.105247,-3.6434946,28.141184,-4.520897,13.205009,2.7428384,6.491733,4.450473,crackling_fire
-478.64597,152.58208,16.620749,37.927227,-5.4693246,-3.992306,17.658878,28.726591,-19.033117,7.998746,25.853554,3.1605697,-4.7777696,crickets
-186.01723,113.01409,2.635364,50.866516,-8.833385,34.3286,10.829572,26.125624,20.444239,30.74337,-0.84304947,14.8542185,12.404817,engine
-366.77005,154.61673,30.33294,17.302774,-1.0164059,22.010523,7.454669,19.962027,2.8017824,16.470236,4.0192184,11.721849,-2.2003698,car_horn
-528.96515,31.350796,2.2987874,4.6926885,-1.5589942,3.909485,2.2963326,2.4453242,-2.5299852,-3.8029568,-6.5491004,-2.0980275,-2.9912276,coughing
-501.6406,175.43518,36.05168,26.234703,-28.537788,-28.311659,-14.892235,7.2877526,-5.526495,-4.401594,-0.3119841,4.811328,-5.65226,cat
-511.34354,143.6165,35.447742,18.218037,-22.878122,-16.039864,-4.7792015,3.219079,-1.0082766,1.0518482,-4.2650967,0.7978918,-5.6519012,cat
-368.57904,133.61339,-12.112101,1.0976824,-12.684613,-8.098381,0.13117333,9.959857,4.549281,-8.240594,-8.940906,13.419567,1.1835643,cat
-593.1833,-3.681611,-9.79142,0.1750943,-5.4569974,-0.46405074,-2.8709972,2.1382263,-0.22250906,1.1357914,-0.5063763,0.54186875,-1.3277547,can_opening
-639.64233,-3.1803873,-10.7175,2.273846,-4.95051,-0.12475841,-3.2937355,1.8772732,-3.4131658,1.0258003,1.3858861,1.9958686,-1.13668,can_opening
-288.48224,73.79669,-21.391975,60.598316,-11.477453,32.12172,-1.6693794,25.734594,1.3241901,22.413239,-0.1832215,13.7091,0.30728772,crackling_fire
-469.8123,5.259745,-21.94308,14.613976,4.32491,-10.739305,-0.637928,11.771833,-7.697174,-4.4578576,7.3075867,2.0476234,-9.384317,clock_alarm
-477.17807,25.663795,-7.0861063,2.99237,-1.94126,4.72616,-2.4489734,-2.134992,-4.600971,0.065392785,1.597329,1.0101877,-0.123163626,sneezing
-736.47534,5.175387,-4.964751,3.4215786,1.302047,2.6839268,1.1571643,2.6339943,1.1945791,2.2799373,1.9354533,0.9170752,-0.02016235,can_opening
-617.338,14.801456,-2.6384277,2.1321588,-0.9886924,0.13564587,-1.3904358,0.39241153,-0.2487114,-0.8633819,-1.4499319,0.6632074,-1.9532875,coughing
-456.09082,23.52959,-12.088734,-9.484399,-11.118994,6.4088206,-1.2271032,-2.3346078,-4.768401,-0.60245097,4.792297,14.2208395,17.978415,rooster
-389.1769,52.33487,-87.52181,12.496306,-57.802258,42.41711,-26.125309,28.142256,-4.6295266,-1.9485703,-8.202571,5.8177366,-2.9443796,pouring_water
-224.85196,161.51015,-69.46343,-5.9440136,-50.30067,7.0377665,-26.247023,7.1071396,-19.365042,-2.5025947,-10.278912,-5.180427,-10.97815,clapping
-467.08752,16.501015,-8.737291,3.5340483,-1.8236115,1.0686421,-1.2441965,0.20531872,-2.500748,-2.7249656,-2.3717823,-0.049062144,0.4304953,sneezing
-514.1165,111.39787,25.48443,34.83627,-1.0988382,30.755205,4.3541274,19.326422,2.373165,9.171549,0.7393418,6.3840666,4.7118154,clock_tick
-298.50912,217.67673,39.70044,26.94355,14.948809,10.575556,13.205411,-1.6535714,5.1293073,7.798368,-2.046565,1.3917887,5.473027,helicopter
-275.07217,219.09596,23.69441,30.798754,16.837511,9.708012,15.94403,4.828956,4.284967,0.9513734,1.5280105,-2.2885063,-4.4089904,helicopter
-290.37723,228.4209,29.356249,37.392876,12.055648,10.930299,10.00213,-6.6680984,3.6012957,3.4071374,-2.7081103,-3.3785853,-2.5418732,helicopter
-246.92676,87.949554,-69.867516,-0.3490367,-42.925034,4.450317,-17.894072,21.02699,6.356391,3.2381017,-7.121573,10.807183,-10.922597,crying_baby
-235.28961,64.226456,-58.629032,18.730867,-37.047302,13.417971,-3.320645,27.52292,4.1627455,14.944868,-4.164278,3.4409719,-1.0707068,crying_baby
-286.5731,118.70717,-29.51467,4.4091115,-18.524782,4.4855742,-7.642544,15.743932,16.775606,20.006435,3.3314981,-6.2038465,4.0422688,crying_baby
-596.3001,41.469643,18.083748,9.877582,4.3128076,6.291111,4.4325666,5.216166,5.9322596,6.2859244,6.7660117,6.230135,4.861876,door_wood_knock
-554.1093,118.68072,-17.033865,3.5231922,-11.4735985,26.440283,14.040596,22.078833,-10.995352,16.581758,-4.455581,10.617296,1.7985129,breathing
-571.86115,25.014791,-6.4056287,-0.61648035,-4.4477897,3.9762373,0.8993654,0.49495757,-5.2734647,-4.7575636,-2.2139714,1.5480118,-0.8420716,coughing
-525.5352,22.12528,-6.939936,-0.20054798,-7.2693524,-1.2635852,-0.65822166,2.3766518,-1.6496964,1.9545184,3.4656584,1.1599172,-1.1720111,coughing
-439.8189,68.71572,-25.818747,41.792244,6.1238184,15.143139,7.9692817,21.897312,17.870861,10.576527,10.410254,-3.8010073,20.800035,snoring
-150.26132,174.7553,-40.895176,37.52523,-27.807428,34.6935,-13.516665,17.460735,-15.022278,6.899775,-4.7799273,-0.6791064,-6.681378,washing_machine
-146.02046,172.09818,-37.516323,32.112804,-22.845423,27.050274,-16.155209,22.224672,-2.8365498,9.427567,-5.589735,-2.8252842,-5.0843983,washing_machine
-364.35815,127.45108,-10.062146,50.428802,-15.238533,27.936592,-6.2390237,13.138978,3.2268355,3.0321898,9.981724,-3.5250175,7.962537,snoring
-297.69232,137.98012,-7.468395,34.65301,-6.0704885,10.335641,-4.4430676,7.61179,0.8520037,7.4337554,9.40014,0.11327353,6.7880564,snoring
-363.87634,61.406494,-68.490425,12.318686,-17.946327,-8.731774,-11.758972,-25.685379,-19.470562,0.851911,-2.3664365,-9.870582,-3.60059,crying_baby
-227.02997,108.18049,-80.34514,-5.7209964,-34.827744,-21.096909,-22.742613,-10.9140625,-39.528484,17.185797,11.841258,-24.407917,-7.030423,crying_baby
-329.5264,77.99262,-53.450916,10.123244,-4.007485,-21.333595,-17.371498,-24.63567,-21.333559,1.5944518,-8.257573,-17.078962,-9.52349,crying_baby
-305.30734,59.087048,-96.99717,5.2672176,-26.434198,-8.264925,-16.049011,-19.612406,-19.673162,-4.094675,-10.536415,-9.520725,10.60601,crying_baby
-274.83954,89.2962,-74.71741,5.852743,-14.3815,-33.262764,-27.81691,-16.544806,-42.52621,0.21195938,2.8778195,-25.939983,-7.981903,crying_baby
-93.81937,93.37602,-53.55819,23.49177,-24.631327,23.295837,-14.8833065,0.26737958,-6.3992634,-7.7776036,0.4548118,-10.382687,2.986259,vacuum_cleaner
75.363365,83.93739,-56.61997,22.010452,-19.64899,18.250347,-17.222214,-4.1940365,-12.746797,-8.546542,-2.50931,-13.50571,-1.906767,vacuum_cleaner
-224.80296,115.509514,-42.174377,24.733238,-29.238064,25.666279,-17.254173,0.10531,-9.390181,-8.034179,-0.21968429,-12.614007,2.951154,vacuum_cleaner
-219.80841,192.59128,-15.911171,1.7589415,-7.442501,-5.0305276,2.766504,0.5242525,-1.8359418,-7.9226365,-9.640557,-5.6838684,2.4177241,cow
-185.21675,161.03906,-16.067127,-4.7241535,-8.408589,-4.1989427,0.7309216,-1.6197567,-9.527524,-12.127611,-9.513961,-0.39771792,6.276355,cow
-746.3437,36.44245,13.208928,9.270704,4.072092,3.4834733,2.6724398,2.2279673,2.2685213,2.15682,2.3473208,1.5842849,2.13299,door_wood_knock
-370.4664,52.24515,1.347449,13.082471,1.6498114,3.0690753,3.8277242,-2.9702315,2.3608923,4.9338465,1.649444,1.0023689,3.3151267,laughing
-224.53128,138.76631,-10.777688,33.74041,10.43776,11.911273,9.535721,5.7629266,5.745291,0.5450383,10.002361,9.770345,4.7687383,laughing
-513.69104,24.628778,-0.85266024,5.5565405,2.4297962,6.8692303,1.6723157,4.124,2.366524,0.6402363,1.4979186,1.8810784,1.2355201,car_horn
-523.8083,69.53585,-40.162056,17.95396,-39.017918,47.44922,-23.521942,18.555565,-12.592846,17.269382,-1.0332267,11.877994,-3.6150496,keyboard_typing
-555.2142,30.435514,7.8699026,3.180432,-2.3628335,-0.33794054,-0.2856119,0.120222785,0.22433543,0.6566662,0.45837963,0.76914215,-0.18644534,door_wood_knock
-355.56677,56.278805,-44.85229,13.221006,-10.872132,25.232346,-2.0595064,25.47176,4.4116855,13.987033,8.319763,10.600367,4.0830736,pouring_water
-223.21864,142.5652,-30.8378,30.166433,-34.56151,30.251333,-21.90532,19.388094,-18.136486,7.3412485,-21.250135,0.37897614,-6.6491838,engine
-511.6461,131.75574,-33.83443,39.107018,-3.797729,19.9873,-13.405199,14.360231,-4.8245993,8.01753,-9.17395,13.70799,-9.415351,keyboard_typing
-527.34924,99.78676,2.07557,-2.5774226,11.734916,1.4823239,-0.35397264,4.4325166,0.98930806,1.7984105,2.9580104,-2.0004034,-3.5848823,helicopter
-263.2523,272.99152,-35.4747,-2.9875965,25.665205,-12.332898,8.1421795,5.5246882,-8.815574,3.825646,0.024903335,-3.7524097,0.8096241,helicopter
-311.1691,28.597364,-27.698053,-10.968636,-25.288006,3.7339807,0.7159003,-8.5172415,-10.589951,-5.952799,-0.49564978,20.104927,15.026317,rooster
-304.89944,125.6577,18.226223,17.220451,-1.2299731,13.316619,-4.867933,18.347378,-3.2841086,12.736595,-7.1980257,8.2613945,-5.9357915,car_horn
-287.24734,196.88406,-23.432882,35.577904,-2.8031356,25.830685,-8.527105,13.343467,1.3469626,6.8667355,3.5733452,7.001507,1.8171161,car_horn
-333.6453,127.57653,-19.299957,-41.627068,-17.459187,-23.214972,-23.525208,-17.307087,-18.306833,-10.261211,-4.63635,-8.996227,-2.3429418,dog
-791.9173,11.526184,-0.63080424,2.7714925,-0.52618384,1.7334466,-0.12742151,1.4595511,-0.01235125,0.87748104,0.2082266,1.0872501,0.21475323,mouse_click
-506.8387,105.16941,-45.507797,27.915821,0.042642757,26.9434,0.5119841,16.62068,2.126585,15.086017,8.310537,5.998312,1.7668254,keyboard_typing
-478.3436,101.78176,23.21108,29.303226,-1.6507298,33.268467,18.756817,30.5566,7.7630353,18.419512,10.678801,8.616703,6.4334364,keyboard_typing
-124.81195,99.45222,-31.636995,50.675144,-21.708418,6.9389615,-10.94938,20.591053,-25.704458,15.986106,-18.537588,10.346757,-14.859677,chirping_birds
-149.90776,60.139446,-50.520454,45.939415,-25.044256,1.20769,-3.3753898,30.39576,-19.688978,10.202565,-10.318438,5.469289,-16.244505,chirping_birds
-160.51074,51.209206,-33.359787,59.15201,0.012307577,4.142276,-8.499992,23.387209,-15.220589,9.441508,-10.137194,5.7189527,-14.626821,chirping_birds
-319.45984,140.70494,-24.759857,51.860523,-7.484773,2.8935945,9.608023,7.957335,19.150293,-1.8040106,23.900358,-10.698934,6.789066,chirping_birds
-361.55466,149.89363,-22.286253,64.19469,18.995213,-1.4998661,7.7109346,4.9667244,9.815151,0.17434147,20.178907,1.7886186,-2.3205013,chirping_birds
-128.56056,172.61902,-17.397127,44.189495,-39.31595,27.856117,-19.031363,15.8849945,-19.242975,15.086497,-16.5353,3.7121897,-7.4605703,sea_waves
-113.66074,166.99492,-18.27216,46.175007,-40.184853,29.302942,-20.599646,17.277481,-20.08789,13.410759,-14.346365,3.980811,-7.773774,sea_waves
-388.37158,26.416273,-1.1713502,20.356684,2.5666127,11.513131,2.1393764,8.799974,7.094654,4.398822,4.3280535,5.4471927,3.3793428,can_opening
-726.43976,33.634872,-96.011894,-93.98801,13.565201,102.861984,36.016125,-51.836292,-64.35668,13.481204,41.777153,9.956201,-24.010427,crickets
-280.17114,128.72572,-9.147625,41.003445,-23.001133,35.219097,-12.484903,37.618217,-8.882802,22.997244,-12.887817,13.0807905,-10.9710655,washing_machine
-260.69766,138.82925,-1.4027131,45.500122,-11.845251,31.919018,-5.7350264,31.080126,-5.7845435,19.801012,-7.9721313,11.302862,-9.091732,washing_machine
-464.04666,34.97337,-10.986447,7.8503866,3.9029555,5.43727,0.02581907,3.845871,-1.4217418,2.4667172,0.34257025,5.173202,4.00731,sneezing
-311.822,49.221737,-44.19246,31.299095,8.138424,33.400204,-12.591513,13.276145,-15.942439,30.662336,1.5015472,12.2100315,-14.473959,chirping_birds
-265.34805,34.594624,-74.77284,56.231243,6.2545404,27.600403,-10.339018,12.179871,-15.451722,30.285002,3.8161144,8.770278,-8.8877945,chirping_birds
-597.89014,13.770877,4.1038833,2.227171,-0.63290435,0.10757046,-1.9011256,-1.5340265,-2.3326032,-1.6364235,-1.5222555,-1.0958774,-1.4447762,water_drops
-121.3303,71.58097,-94.52432,52.975384,-78.496765,30.617804,-69.867516,15.204937,-49.13529,7.839908,-33.236404,-3.3292577,-20.758709,rain
-470.46686,42.139412,10.377139,23.40784,4.861599,16.067596,2.2156303,12.290843,2.2100787,6.890855,2.167099,3.4454348,1.8082058,crackling_fire
-172.00627,137.85936,-24.674553,30.888771,-13.020078,42.843822,-14.644184,24.562704,-3.074255,12.26078,-2.8999164,9.630535,-2.4924464,rain
-227.06436,213.90558,-15.162234,12.95353,11.626433,-1.7203197,7.4930315,-7.018899,-1.6559699,4.441887,-0.32036325,-1.6104671,-2.9580576,train
-114.56968,48.08622,-65.49396,42.294395,-53.358685,27.942326,-39.03123,19.541319,-33.736347,13.074338,-26.153208,13.90139,-24.014206,rain
-405.5047,59.755085,-4.0767093,-8.550707,-16.863804,-2.2508786,-9.876718,-21.601187,-16.974382,-4.9045167,-4.2004247,-6.2155786,-3.0366986,dog
-635.1497,-8.10972,-10.743549,17.966831,-9.298791,20.08206,2.6712644,13.179279,4.081853,10.900916,-2.4946194,5.294433,1.0752306,mouse_click
-693.9255,-15.7746725,-0.78622675,35.621864,-20.764772,12.2073345,-8.667255,5.595229,-2.0690918,14.692062,-5.891613,11.517801,0.21947046,mouse_click
-486.3025,82.34038,15.344827,52.824898,3.1849968,36.61537,10.460715,23.554565,7.6357,19.423313,6.6969323,12.049191,3.8216357,crackling_fire
-115.80579,163.55376,-63.97321,35.70666,-25.155422,18.74764,-4.411169,0.5260086,-9.808902,5.7959585,-10.517571,3.445127,-6.871468,vacuum_cleaner
-69.05873,91.230064,-73.88409,43.476604,-31.6844,15.69062,3.3581998,7.0598264,-8.517598,6.7471166,-11.265702,11.478561,1.8572292,vacuum_cleaner
-64.83859,92.561356,-71.17795,46.470963,-31.946184,11.882259,5.228351,7.0249195,-8.672328,4.6493278,-11.559918,9.442382,0.38242683,vacuum_cleaner
-199.29233,148.97398,-52.963898,27.821526,-24.040068,15.7566,3.6297774,7.681943,-1.8856856,4.4511714,-11.89085,12.502563,0.67662585,vacuum_cleaner
-305.00006,143.3644,-53.771904,31.38273,-15.15076,14.157204,-5.1466866,3.242097,0.080221154,11.454169,-3.386842,13.099772,0.974504,vacuum_cleaner
-109.3734,198.0454,-28.91756,20.545866,-11.680758,3.0048904,-8.299191,2.395244,-4.581714,2.9128866,0.42385122,3.7867837,4.997987,train
-151.92647,194.2563,-4.0041704,7.6083236,-7.634717,-0.46409816,-3.5054817,-1.7298845,-0.6886525,-4.181759,0.30334657,-0.6218473,3.25598,train
-645.3975,22.841763,0.73125243,4.2884274,0.127756,2.0014284,-0.6592301,1.3853247,-1.2363384,-0.50323474,-1.021421,-2.0386393,-2.7040663,water_drops
-199.12427,222.30528,-12.168518,-17.684591,7.4290247,5.4110327,-5.9152284,1.5333935,0.4876413,-7.8521028,-0.78670067,3.2316995,1.7854533,cow
-239.59116,166.7964,-63.225307,76.78936,-25.043993,24.725004,9.89126,1.5718578,16.446823,-7.8084397,8.654894,3.6768572,1.4736631,car_horn
-204.86882,97.79142,-38.93429,14.928989,-17.104458,34.25612,-20.332647,5.4553604,-15.412036,4.3658423,-9.2413025,6.9588823,-7.602057,pouring_water
-273.34863,110.45862,-31.326836,35.143936,0.5632663,21.718601,-26.49918,10.732224,7.831874,22.48775,-21.059582,-4.344361,8.404476,crickets
-449.3657,54.094303,-43.88782,-28.567808,-8.683644,-12.630499,-9.396175,2.463887,9.439955,9.687088,12.778202,10.334254,2.4238024,rooster
-540.92145,49.54551,-2.4815767,-7.0253677,-6.2176347,6.256861,1.5759788,1.4203836,2.7874215,4.223224,1.6933519,2.3600082,-0.4753207,dog
-403.89807,167.94037,13.708513,29.511343,-8.844237,16.860994,-2.5222745,4.7374353,5.6142507,-3.3555586,11.738163,1.2245114,3.4031963,crickets
-482.85846,150.07892,11.652133,57.088806,-33.165073,38.19133,-22.667002,17.35276,0.286231,-1.4789438,5.778169,4.4364595,-4.410419,crickets
-346.52133,137.43842,6.3149557,0.86821955,-5.0162125,-14.432851,-1.198797,-1.1068026,-10.133871,-2.3330412,6.0417304,-6.300221,-12.35732,cow
-116.945076,140.49532,-60.919464,55.628635,-43.418766,34.40034,-17.864084,7.7028556,-5.672497,13.265781,-10.82614,5.7450566,0.14022706,sea_waves
-318.045,88.34367,-23.380816,-25.995422,-27.369987,-11.582519,-8.310052,9.737552,9.554943,5.8892756,-7.8051577,-3.9166908,-4.0234356,hen
-324.0612,74.719635,-13.968899,-17.179876,-21.106625,-7.8636913,-3.4765997,14.660621,13.434352,8.79014,-1.9814093,-2.0797074,-4.6915326,hen
-314.34335,87.807045,-21.461494,-21.352974,-26.42343,-12.237588,-8.334737,11.246357,10.925256,5.7020087,-3.9985323,-1.3092673,-8.220609,hen
-690.667,16.167665,3.133026,4.9928117,1.9092128,3.982343,1.1060432,3.4485297,2.0244703,2.3788826,1.0935687,1.6211177,1.0822974,water_drops
-612.1239,10.093285,2.4976435,6.882616,1.2406657,4.4648857,0.39128786,2.4817193,0.7127065,1.8642087,0.72257817,0.23862536,0.030633945,water_drops
-631.61847,4.035559,-4.819267,3.6000357,0.07486061,3.24926,1.3360921,2.9162457,1.4820142,3.4972985,2.2412,2.437334,1.3847697,water_drops
-719.1012,25.67085,-1.9257051,3.6792123,-1.8296616,2.7120833,-0.70054984,3.4919958,-0.42488483,2.547726,-0.36191413,2.0275414,-0.008496278,water_drops
-87.54677,120.426994,-41.278595,23.026049,-29.446749,21.96667,-30.676365,22.80056,-21.083632,7.79303,-14.7149,5.926529,-7.294059,sea_waves
-594.4748,52.888306,16.335718,7.3225207,3.860411,15.160399,2.054927,18.041107,9.480543,16.830051,8.449494,12.525338,1.501924,clock_tick
-229.1248,145.50871,-39.230324,35.076916,-25.653877,-14.305843,-22.4765,-8.168116,-20.051542,-8.127759,-2.0289905,-8.403539,-0.20166093,chainsaw
-480.15994,95.31623,-16.412926,12.8173685,-2.6779797,17.263899,0.035751663,9.965177,-10.390337,-0.3224459,1.2481304,11.592853,-0.5859616,breathing
-523.38025,79.77962,-11.0212555,15.5105295,-1.812461,16.085201,-1.4283134,8.99107,-10.982356,4.029944,-2.5592475,6.99501,-4.1314135,breathing
-741.6605,36.97671,10.084504,18.934631,9.174704,9.481792,6.059949,5.653393,2.1730974,2.1669407,-0.0020124607,1.7662024,-0.49726167,water_drops
-610.1978,33.123528,-80.65307,-45.58794,-21.73453,9.095279,9.314509,5.845518,-2.3491905,1.4584116,-0.11346528,0.22975874,1.445703,water_drops
-83.01528,120.54465,-56.02228,26.698566,-26.885538,14.338534,-24.805317,22.732603,-19.79448,3.7622075,-14.671562,7.166189,-12.045439,sea_waves
-557.77277,55.739532,14.366973,33.579617,20.897015,31.329054,23.748068,28.50915,17.09429,8.860602,1.3576518,7.0276585,6.3791075,can_opening
-567.107,34.09858,0.5650139,16.010195,11.330096,18.288927,15.023092,18.80697,12.214567,7.086728,1.7509187,4.7645364,4.3832917,can_opening
-458.57837,133.62007,10.167457,28.25769,-8.480299,25.343279,-8.881757,19.950739,-4.2422395,8.698899,-3.366389,8.914364,-5.3376803,mouse_click
-405.23358,104.7977,-22.062895,41.79472,-1.3963432,18.164036,-15.938018,2.3595486,-14.034378,12.158416,-0.31263956,4.614557,-1.7962049,drinking_sipping
-446.29373,65.539825,-13.494839,14.018634,-2.2101977,16.248053,-0.40015244,12.012739,-1.3310018,2.46489,3.8465703,6.266331,1.1813142,can_opening
-569.1899,30.916761,5.37394,0.9956992,1.8850627,2.3504272,-1.4174644,0.31668764,2.2516837,1.6899248,1.0550512,3.6822076,5.124872,dog
-555.05414,33.029327,2.587731,22.535791,-2.7726662,18.004654,-4.0611134,16.151201,1.0721476,16.367762,-2.196443,13.827962,-3.5210288,mouse_click
-520.9708,98.04306,-22.254301,31.883583,-4.7314773,5.4352956,4.5065045,0.36593658,-2.023722,2.749112,-8.501921,-1.2179078,-0.79692096,clock_tick
-546.774,81.79684,25.567537,27.750448,10.485588,19.329632,2.8146434,9.962596,2.4441264,7.3110905,4.6063504,4.5688696,9.868544,clock_tick
-520.7831,26.744017,10.660564,3.6959743,1.278235,1.2114,0.47180513,-0.79319733,-2.0252352,-2.4129891,-2.4010148,-2.3394494,-2.1798913,door_wood_knock
-493.89093,102.48514,-47.07226,35.720966,-19.03043,30.204933,11.447777,20.771122,-2.2596936,0.44578427,-6.8217325,6.867748,7.0469975,mouse_click
-550.3306,115.575134,-65.35073,7.306724,-3.5070093,13.063302,10.08591,2.2236397,0.59241265,0.10764265,1.7435454,1.6745875,3.4076743,clock_tick
-386.64697,108.79541,6.365857,14.04242,6.0296097,17.248028,14.027824,21.562874,-1.6611459,1.0619422,-5.096414,7.524097,-3.6970792,clock_tick
-327.35803,112.55426,-45.32414,12.461131,-22.940258,3.576853,4.8233533,10.423218,-0.4269715,8.61033,-5.749527,20.06027,5.840974,hen
-444.63196,49.375896,13.059394,13.220624,3.874094,11.8921,16.715672,16.02197,0.47447264,-1.2828884,-2.4994938,3.4360864,9.846245,can_opening
-437.16693,64.22259,12.062992,29.273325,0.57435644,9.803321,3.5487623,17.454247,6.439356,16.941587,3.9742537,14.4075775,-0.4093946,mouse_click
-344.8415,176.78691,-38.088764,8.553391,4.8716083,-6.0424995,-2.3364668,-7.6147456,-6.511481,-4.044793,-3.2830982,-0.8578181,-0.86651313,fireworks
-443.3318,191.57346,17.034369,2.923304,14.270239,7.567946,2.8026602,1.9931213,-0.8092564,-3.4298131,-4.6294055,-4.514132,-3.4825566,fireworks
-511.20905,25.524044,-25.119406,11.124735,11.370003,-5.528236,-12.715007,3.566672,-6.456908,-13.470008,-3.756337,2.8777938,-13.685839,car_horn
-708.399,31.829641,11.312088,13.113354,2.7898023,6.453198,3.5162318,-0.48851395,1.2537202,3.5577724,0.94585425,0.4668048,-0.7573241,drinking_sipping
-124.753586,164.2644,-79.23207,2.8990219,-41.284897,16.131048,-36.563126,1.8667943,-23.416412,5.9349008,-8.431808,-2.436121,-9.359088,clapping
-314.61417,136.73193,-53.851192,4.0904694,-23.135359,15.948084,-21.700216,2.2498074,-13.844782,8.110245,-2.8183794,-1.3272444,-4.897995,clapping
-232.5303,192.49614,-43.41385,-43.15449,-16.345394,-35.325493,-8.528815,16.512125,9.689038,2.8862913,2.5907135,4.133461,-1.1372817,hen
-580.04834,105.98248,46.09008,32.482586,22.511383,22.963224,15.5854435,13.247874,11.833538,7.935296,6.336633,8.084655,5.745808,door_wood_knock
-395.86426,120.59353,-10.014102,-41.370052,-44.26704,-19.22157,-13.339999,3.3657184,-3.7036722,-0.5290272,5.594931,0.722652,4.5717597,dog
-174.03633,134.54843,-42.177666,-6.032584,-26.258127,-1.9668694,-14.483081,11.238522,4.6319265,12.047625,0.13758032,6.859554,-5.2962213,dog
-514.4348,144.01993,-39.59069,40.917297,-10.265497,7.0756783,-2.7127955,-8.049606,20.581867,-14.274737,-6.977624,-4.804871,-3.0319297,chirping_birds
-260.56845,165.29733,-45.71478,26.914928,-25.568518,18.944317,-12.365708,-3.1846232,-11.690707,1.9205617,-3.2262657,-4.536587,-5.1435285,clapping
-408.9421,46.368507,28.988266,21.301558,10.060278,12.342488,7.499815,10.551674,4.104446,5.640634,0.7678328,4.4828615,2.0470932,door_wood_knock
-524.5349,58.93712,31.054386,19.452644,0.15336159,6.123834,0.62679875,10.079927,1.665548,7.3400645,-1.0383507,4.852204,-2.102779,door_wood_knock
-211.91559,158.59319,-4.2569013,49.043007,4.413486,30.00162,6.927015,4.709688,0.3236332,6.9780903,8.536554,2.651724,0.668034,washing_machine
-359.319,102.90658,8.985599,30.28307,8.526149,12.893848,6.326174,5.1784368,1.8464245,10.706637,8.290086,7.5434866,4.897555,washing_machine
-603.02765,101.87622,7.8581867,34.062653,-6.4436426,11.550673,-8.863501,-0.18619893,-7.460407,2.673082,-10.189869,-5.073776,-15.494384,mouse_click
-403.2353,145.13336,-15.026035,23.128365,-0.19536518,18.608908,-3.515221,3.620694,-7.3063006,10.881891,7.1898923,12.745079,0.50218034,drinking_sipping
-217.59396,170.71815,0.21873726,15.047376,3.488747,-4.9842877,-1.6038733,10.798846,4.337014,4.832907,2.432559,5.844805,-0.7560892,hen
-272.12424,144.28815,-3.2297907,-9.631403,-13.66572,-13.614983,-10.150099,4.6998806,1.2045738,2.3673081,-2.2467291,5.818121,-1.8790975,hen
-359.9926,76.352974,-19.966846,21.361523,-8.204952,19.856394,-13.269881,9.566059,-9.728815,5.4077306,-2.933759,4.1171584,0.57929486,sea_waves
-407.55975,62.19194,-17.970682,9.293363,-1.2238749,-7.6103053,-0.3161684,3.771673,3.8754866,6.209871,2.4492664,0.9385263,2.5095491,hen
-123.71783,175.68893,6.1505184,36.261086,8.801563,19.717848,4.134253,12.818264,-0.3714849,7.6545663,-8.76363,5.0521274,2.030505,washing_machine
-302.38834,254.9806,16.8653,-7.2920547,43.534836,15.474555,-10.026114,4.688654,2.3346078,-7.7715297,-1.760206,-0.1318394,-3.8220973,airplane
-94.19175,186.58081,-82.38515,19.98727,-8.801923,7.969625,-13.428369,-10.812391,-3.2990615,13.613994,3.8727512,9.988874,6.573043,sheep
-112.63238,170.87808,-84.34716,5.269623,-5.3136845,-0.30349103,-9.715927,-12.155673,1.2471253,3.9547524,4.280956,10.224716,5.4001975,sheep
-175.59691,173.85738,-68.01177,26.343496,-14.535868,14.336534,-16.040903,3.2896347,-8.683243,8.50202,-6.108716,4.4038734,-0.14734662,sheep
-545.0782,56.229496,-29.659817,-12.9417715,-17.212708,-0.84153676,-7.2238503,0.822367,-7.0712085,-0.9014179,-2.4316554,1.7352651,0.059124187,clapping
-529.7523,55.496174,-35.02343,-13.702217,-16.260506,-0.2539983,-9.204715,-1.2306277,-5.7051744,0.20721932,-5.5287027,1.0101516,0.6661418,clapping
